target,filename,path,cls
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af926__037ea4e30878aa60.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af926__037ea4e30878aa60.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af930__cbcff45225e355c8.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af930__cbcff45225e355c8.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af94a__446dd5a78286757d.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af94a__446dd5a78286757d.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af97d__b3d59cc55906ba60.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172af97d__b3d59cc55906ba60.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afa35__afcb172e0ea6310f.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afa35__afcb172e0ea6310f.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afbd1__529ce71bb747b662.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afbd1__529ce71bb747b662.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afbd2__3238d7774fa66711.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afbd2__3238d7774fa66711.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afc22__14e2f8108e9b9c31.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afc22__14e2f8108e9b9c31.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afc5d__597192c551104a7e.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afc5d__597192c551104a7e.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afc90__5fa32e267c5c3324.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172afc90__5fa32e267c5c3324.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172b01c5__85071fb87504a84a.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172b01c5__85071fb87504a84a.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172b0285__9fcf61eff442854b.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172b0285__9fcf61eff442854b.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172b02b2__078f1fa906b4628d.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172b02b2__078f1fa906b4628d.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bd854__5cfc0d035f11a3bb.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bd854__5cfc0d035f11a3bb.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bea38__f61779407653b96d.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bea38__f61779407653b96d.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172beaec__2c8f556d1a87fd64.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172beaec__2c8f556d1a87fd64.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bebbf__d81a3e83769aa7f3.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bebbf__d81a3e83769aa7f3.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bec42__5170fbf06a5e673a.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bec42__5170fbf06a5e673a.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bec73__1e8a7b1d95e015a7.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bec73__1e8a7b1d95e015a7.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172becc1__b04b6d73b67f9853.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172becc1__b04b6d73b67f9853.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172becc8__8f3c2ddac29daaaf.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172becc8__8f3c2ddac29daaaf.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bed24__8d9aca6e36e0f5d8.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bed24__8d9aca6e36e0f5d8.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bed98__ff58c057d1a6b982.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bed98__ff58c057d1a6b982.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bee9b__30e1f088420a7c4f.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bee9b__30e1f088420a7c4f.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bef5e__e5f11a7f98b89e2b.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bef5e__e5f11a7f98b89e2b.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172befe2__9f24a14d670f6358.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172befe2__9f24a14d670f6358.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172befe5__955bd5ca083b01fa.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172befe5__955bd5ca083b01fa.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf12d__481f70ba13d4b8c3.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf12d__481f70ba13d4b8c3.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf17b__6af27cfffe0ae0b0.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf17b__6af27cfffe0ae0b0.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf203__ce911ae150e50c23.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf203__ce911ae150e50c23.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf224__b2c82edadc68ab1a.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf224__b2c82edadc68ab1a.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf3b0__3ce15d697c7b8ab1.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf3b0__3ce15d697c7b8ab1.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf3c9__08451f1ec6c8b705.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf3c9__08451f1ec6c8b705.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf450__3fa1063ab540e4a8.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf450__3fa1063ab540e4a8.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf488__c6ef570eb2b1ec57.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf488__c6ef570eb2b1ec57.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf566__7a68d8efa7b017d5.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf566__7a68d8efa7b017d5.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf5a8__729c0d44dbf49ecf.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf5a8__729c0d44dbf49ecf.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf604__ddfbc535cebffad4.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf604__ddfbc535cebffad4.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf695__9713bade14a0fef7.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf695__9713bade14a0fef7.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf723__59653137e5d651cb.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf723__59653137e5d651cb.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf7e1__c1e73b564ca5ed68.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf7e1__c1e73b564ca5ed68.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf85f__23bec48086d8f031.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf85f__23bec48086d8f031.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf88b__38963d4eeb8567cc.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf88b__38963d4eeb8567cc.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf8a6__af9345e4edd6d21b.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf8a6__af9345e4edd6d21b.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf8b5__9bd588748c9c4c34.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf8b5__9bd588748c9c4c34.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf8e5__62527ce24ecb1786.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf8e5__62527ce24ecb1786.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf930__0139fe4ed92b133a.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf930__0139fe4ed92b133a.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf96d__05d605c1eff0a057.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf96d__05d605c1eff0a057.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf986__bac8b17b08bc7e27.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf986__bac8b17b08bc7e27.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf9ac__3b826bc36570678c.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bf9ac__3b826bc36570678c.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfbd5__b883fba6f7c8f669.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfbd5__b883fba6f7c8f669.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfbe8__860e34e7f6337141.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfbe8__860e34e7f6337141.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfd6d__ea12a224f183a4b7.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfd6d__ea12a224f183a4b7.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfdb8__dee68d050ddac9d5.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bfdb8__dee68d050ddac9d5.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bff54__8a79a5d97c8091a8.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bff54__8a79a5d97c8091a8.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bffb3__374fd618eabca05b.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172bffb3__374fd618eabca05b.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c0279__00c5b11c5a8beacb.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c0279__00c5b11c5a8beacb.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c02dd__b2523bad22486b9f.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c02dd__b2523bad22486b9f.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c04c9__b1c6b7ab92bedce7.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c04c9__b1c6b7ab92bedce7.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c061e__b13f27737cccf52e.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172c061e__b13f27737cccf52e.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cab3f__c09fd7f381caa1fc.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cab3f__c09fd7f381caa1fc.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ce7ce__e1a7116b50814f01.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ce7ce__e1a7116b50814f01.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cebce__3be760cf5b625f5a.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cebce__3be760cf5b625f5a.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cebe9__67bf2daf0d265139.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cebe9__67bf2daf0d265139.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec03__96b64731a17deae9.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec03__96b64731a17deae9.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec48__255e29e6707b8a14.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec48__255e29e6707b8a14.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec72__5d4c7d65fd417cb7.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec72__5d4c7d65fd417cb7.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec79__26d3823d796b7e2b.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cec79__26d3823d796b7e2b.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cecb7__747b66b5ab3059ef.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cecb7__747b66b5ab3059ef.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ced24__4cd8bcb2fa291089.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ced24__4cd8bcb2fa291089.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ced35__16cebaa4cc19576c.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ced35__16cebaa4cc19576c.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ced3d__25bdbc2e129bf613.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172ced3d__25bdbc2e129bf613.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cefb2__b56e92f062669ea7.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cefb2__b56e92f062669ea7.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cefe1__333730c365e690d2.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cefe1__333730c365e690d2.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf0bc__ce697221a05c8f00.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf0bc__ce697221a05c8f00.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf15b__0469b8b883a35fed.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf15b__0469b8b883a35fed.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf192__ea0ffb19a8613bda.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf192__ea0ffb19a8613bda.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf326__c573a77fc02fc7d8.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf326__c573a77fc02fc7d8.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf330__8f788fad88a6a486.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf330__8f788fad88a6a486.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf684__4931782454dbf6e5.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf684__4931782454dbf6e5.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf724__b5acdfc7f68359ae.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf724__b5acdfc7f68359ae.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf888__669e0995b6887614.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf888__669e0995b6887614.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf8e2__fd7e6c67374cfbc3.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf8e2__fd7e6c67374cfbc3.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf94d__2a10616754cca28a.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf94d__2a10616754cca28a.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf96a__5c414b10fa13bc4e.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf96a__5c414b10fa13bc4e.png,DoS
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf99d__454152ed41c7c661.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cf99d__454152ed41c7c661.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfa03__0d2e719df64e83d2.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfa03__0d2e719df64e83d2.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfa96__87d339c2a98fcc4f.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfa96__87d339c2a98fcc4f.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfb4f__60f633ecbd18454f.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfb4f__60f633ecbd18454f.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfbd1__716b2255760e66e0.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfbd1__716b2255760e66e0.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfc3e__90221169c4a5597d.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfc3e__90221169c4a5597d.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfcfc__cea9c66b33b87e19.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfcfc__cea9c66b33b87e19.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfd8a__a8e9f57837a99c0a.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cfd8a__a8e9f57837a99c0a.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cff41__891a6ce5f76e7380.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cff41__891a6ce5f76e7380.png,WRITE
faststone,fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cff9e__8efe3e24c8dc8162.png,/Users/ebukaobi/Desktop/Arts Demands/fsviewer/fsviewer-crashes/fsviewer-INVALID_POINTER_WRITE_c0000005__unknown+172cff9e__8efe3e24c8dc8162.png,WRITE
